,Date,flow mgd,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TP mg/L P,PO4 mg/L P,TKN mg/L N
2027,2006-07-21,150.5,,,,,,
2028,2006-07-22,135.8,,,,,,
2029,2006-07-23,133.3,,,,,,
2030,2006-07-24,136.9,,0.32,0.1,,,
2031,2006-07-25,135.9,,,,,,
2032,2006-07-26,134.9,,,,,,
2033,2006-07-27,133.5,,,,,,
2034,2006-07-28,135.2,,,,,,
2035,2006-07-29,132.1,,,,,,
2036,2006-07-30,131.1,,,,,,
2037,2006-07-31,130.7,,0.28,0.1,,,
2038,2006-08-01,136.5,,,,,,
2039,2006-08-02,135.8,,,,,,
2040,2006-08-03,132.1,,,,,,
2041,2006-08-04,138.4,,,,,,
2042,2006-08-05,132.8,,,,,,
2043,2006-08-06,128.4,,,,,,
2044,2006-08-07,133.8,,0.11,0.1,2.5,,25
2045,2006-08-08,132.2,,,,,,
2046,2006-08-09,131.1,,,,,,
2047,2006-08-10,133.7,,,,,,
2048,2006-08-11,134.5,,,,,,
2049,2006-08-12,133.8,,,,,,
2050,2006-08-13,130.4,,,,,,
2051,2006-08-14,136.1,,0.1,0.1,,,
2052,2006-08-15,134.6,,,,,,
2053,2006-08-16,132.6,,,,,,
2054,2006-08-17,134.6,,,,,,
2055,2006-08-18,135.4,,,,,,
2056,2006-08-19,133.9,,,,,,
2057,2006-08-20,132.5,,,,,,
2058,2006-08-21,137.0,,0.15,0.1,,,
2059,2006-08-22,135.1,,,,,,
2060,2006-08-23,132.6,,,,,,
2061,2006-08-24,134.3,,,,,,
2062,2006-08-25,134.5,,,,,,
2063,2006-08-26,132.4,,,,,,
2064,2006-08-27,132.1,,,,,,
2065,2006-08-28,135.4,,0.1,0.1,,,
2066,2006-08-29,130.4,,,,,,
2067,2006-08-30,139.5,,,,,,
2068,2006-08-31,133.9,,,,,,
2069,2006-09-01,134.3,,,,,,
2070,2006-09-02,131.4,,,,,,
2071,2006-09-03,126.0,,,,,,
2072,2006-09-04,131.4,,,,,,
2073,2006-09-05,136.2,,,,,,
2074,2006-09-06,135.4,,,,,,
2075,2006-09-07,137.2,,,,,,
2076,2006-09-08,133.4,,,,,,
2077,2006-09-09,138.8,,,,,,
2078,2006-09-10,133.9,,,,,,
2079,2006-09-11,137.1,,,,,,
2080,2006-09-12,135.2,,,,,,
2081,2006-09-13,135.1,,,,,,
2082,2006-09-14,136.6,,,,,,
2083,2006-09-15,133.3,,,,,,
2084,2006-09-16,133.9,,,,,,
2085,2006-09-17,130.7,,,,,,
2086,2006-09-18,132.8,,0.16,0.1,2.3,,25.5
2087,2006-09-19,132.7,,,,,,
2088,2006-09-20,130.8,,,,,,
2089,2006-09-21,132.6,,,,,,
2090,2006-09-22,123.6,,,,,,
2091,2006-09-23,137.6,,,,,,
2092,2006-09-24,131.1,,,,,,
2093,2006-09-25,133.6,,0.1,0.1,,,
2094,2006-09-26,132.0,,,,,,
2095,2006-09-27,128.0,,,,,,
2096,2006-09-28,133.2,,,,,,
2097,2006-09-29,131.4,,,,,,
2098,2006-09-30,130.9,,,,,,
2099,2006-10-01,131.7,,,,,,
2100,2006-10-02,120.3,,0.18,0.1,2.5,,25
2101,2006-10-03,59.5,,,,,,
2102,2006-10-04,138.3,,,,,,
2103,2006-10-05,181.8,,,,,,
2104,2006-10-06,158.4,,,,,,
2105,2006-10-07,128.5,,,,,,
2106,2006-10-08,131.8,,0.1,,,,
2107,2006-10-09,131.3,,0.1,0.1,,,
2108,2006-10-10,132.1,,0.1,,,,
2109,2006-10-11,138.7,,,,,,
2110,2006-10-12,133.7,,,,,,
2111,2006-10-13,133.4,,,,,,
2112,2006-10-14,133.8,,,,,,
2113,2006-10-15,132.3,,,,,,
2114,2006-10-16,107.0,,0.26,0.1,,,
2115,2006-10-17,83.5,,,,,,
2116,2006-10-18,195.5,,,,,,
2117,2006-10-19,132.5,,,,,,
2118,2006-10-20,125.9,,,,,,
2119,2006-10-21,124.7,,,,,,
2120,2006-10-22,126.1,,,,,,
2121,2006-10-23,128.1,,0.1,0.1,,,
2122,2006-10-24,119.2,,,,,,
2123,2006-10-25,133.1,,,,,,
2124,2006-10-26,115.0,,,,,,
2125,2006-10-27,136.3,,,,,,
2126,2006-10-28,113.6,,,,,,
2127,2006-10-29,130.6,,,,,,
2128,2006-10-30,141.6,,0.1,0.1,,,
2129,2006-10-31,91.6,,,,,,
2130,2006-11-01,128.1,,,,,,
2131,2006-11-02,131.2,,,,,,
2132,2006-11-03,177.5,,,,,,
2133,2006-11-04,158.5,,,,,,
2134,2006-11-05,102.5,,,,,,
2135,2006-11-06,141.0,,0.1,0.1,2.4,,27.1
2136,2006-11-07,132.9,,,,,,
2137,2006-11-08,134.7,,,,,,
2138,2006-11-09,144.9,,,,,,
2139,2006-11-10,136.7,,,,,,
2140,2006-11-11,140.2,,,,,,
2141,2006-11-12,134.0,,,,,,
2142,2006-11-13,100.4,,0.1,0.1,,,
2143,2006-11-14,185.2,,,,,,
2144,2006-11-15,132.8,,,,,,
2145,2006-11-16,132.5,,,,,,
2146,2006-11-17,112.8,,,,,,
2147,2006-11-18,141.6,,,,,,
2148,2006-11-19,136.8,,,,,,
2149,2006-11-20,131.0,,,,,,
2150,2006-11-21,83.5,,,,,,
2151,2006-11-22,178.7,,,,,,
2152,2006-11-23,136.6,,,,,,
2153,2006-11-24,120.1,,,,,,
2154,2006-11-25,124.8,,,,,,
2155,2006-11-26,130.3,,,,,,
2156,2006-11-27,136.3,,0.11,0.1,,,
2157,2006-11-28,129.3,,,,,,
2158,2006-11-29,130.9,,,,,,
2159,2006-11-30,127.5,,,,,,
2160,2006-12-01,130.5,,,,,,
2161,2006-12-02,128.6,,,,,,
2162,2006-12-03,128.2,,,,,,
2163,2006-12-04,128.1,,0.12,0.1,2.7,,31
2164,2006-12-05,124.1,,,,,,
2165,2006-12-06,124.7,,,,,,
2166,2006-12-07,129.7,,,,,,
2167,2006-12-08,128.8,,,,,,
2168,2006-12-09,179.3,,,,,,
2169,2006-12-10,193.9,,,,,,
2170,2006-12-11,145.1,,0.1,0.1,,,
2171,2006-12-12,170.6,,,,,,
2172,2006-12-13,120.6,,,,,,
2173,2006-12-14,151.3,,,,,,
2174,2006-12-15,133.3,,,,,,
2175,2006-12-16,131.4,,,,,,
2176,2006-12-17,130.7,,,,,,
2177,2006-12-18,134.7,,0.1,0.1,,,
2178,2006-12-19,131.0,,,,,,
2179,2006-12-20,131.1,,,,,,
2180,2006-12-21,149.6,,,,,,
2181,2006-12-22,159.9,,,,,,
2182,2006-12-23,135.9,,,,,,
2183,2006-12-24,126.6,,,,,,
2184,2006-12-25,126.7,,0.1,0.1,,,
2185,2006-12-26,131.3,,,,,,
2186,2006-12-27,186.6,,,,,,
2187,2006-12-28,141.7,,,,,,
2188,2006-12-29,134.0,,,,,,
2189,2006-12-30,126.8,,,,,,
2190,2006-12-31,127.0,,,,,,
2191,2007-01-01,125.7,,0.1,0.1,2.7,,31
2192,2007-01-02,126.6,,,,,,
2193,2007-01-03,127.8,,,,,,
2194,2007-01-04,133.1,,,,,,
2195,2007-01-05,128.3,,,,,,
2196,2007-01-06,128.0,,,,,,
2197,2007-01-07,127.6,,,,,,
2198,2007-01-08,130.7,,0.1,0.1,,,
2199,2007-01-09,126.6,,,,,,
2200,2007-01-10,131.2,,,,,,
2201,2007-01-11,130.9,,,,,,
2202,2007-01-12,129.2,,,,,,
2203,2007-01-13,130.8,,,,,,
2204,2007-01-14,128.8,,,,,,
2205,2007-01-15,110.9,,0.1,0.1,,,
2206,2007-01-16,130.4,,,,,,
2207,2007-01-17,140.3,,,,,,
2208,2007-01-18,125.0,,,,,,
2209,2007-01-19,123.0,,,,,,
2210,2007-01-20,107.5,,,,,,
2211,2007-01-21,137.9,,,,,,
2212,2007-01-22,159.9,,0.1,0.1,,,
2213,2007-01-23,83.5,,,,,,
2214,2007-01-24,180.6,,,,,,
2215,2007-01-25,131.7,,,,,,
2216,2007-01-26,130.0,,,,,,
2217,2007-01-27,126.7,,,,2.4,,
2218,2007-01-28,123.9,,,,2.3,,
2219,2007-01-29,130.7,,0.1,0.1,2.5,,
2220,2007-01-30,93.3,,,,2.2,,
2221,2007-01-31,63.9,,,,,,
2222,2007-02-01,202.3,,,,,,
2223,2007-02-02,151.2,,,,,,
2224,2007-02-03,127.2,,,,,,
2225,2007-02-04,126.8,,0.11,,,,
2226,2007-02-05,126.9,,0.1,0.1,2.3,,27
2227,2007-02-06,128.7,,0.1,,,,
2228,2007-02-07,131.1,,,,,,
2229,2007-02-08,146.6,,,,,,
2230,2007-02-09,175.1,,,,,,
2231,2007-02-10,204.3,,,,,,
2232,2007-02-11,228.4,,,,,,
2233,2007-02-12,162.7,,1.1,0.1,,,
2234,2007-02-13,147.3,,,,,,
2235,2007-02-14,140.4,,,,,,
2236,2007-02-15,151.4,,,,,,
2237,2007-02-16,138.5,,,,,,
2238,2007-02-17,132.8,,,,,,
2239,2007-02-18,126.8,,,,,,
2240,2007-02-19,130.8,,0.1,0.1,,,
2241,2007-02-20,139.2,,,,,,
2242,2007-02-21,121.1,,,,,,
2243,2007-02-22,190.6,,,,,,
2244,2007-02-23,136.7,,,,,,
2245,2007-02-24,139.0,,,,,,
2246,2007-02-25,178.9,,,,,,
2247,2007-02-26,160.4,,0.18,0.1,,,
2248,2007-02-27,203.7,,,,,,
2249,2007-02-28,182.1,,,,,,
2250,2007-03-01,137.8,,,,,,
2251,2007-03-02,146.3,,,,,,
2252,2007-03-03,132.7,,,,,,
2253,2007-03-04,132.2,,,,,,
2254,2007-03-05,146.8,,0.11,0.1,2.2,,27.8
2255,2007-03-06,134.3,,,,,,
2256,2007-03-07,134.3,,,,,,
2257,2007-03-08,138.5,,,,,,
2258,2007-03-09,136.1,,,,,,
2259,2007-03-10,133.2,,,,,,
2260,2007-03-11,132.8,,,,,,
2261,2007-03-12,132.8,,0.1,0.1,,,
2262,2007-03-13,115.9,,,,,,
2263,2007-03-14,151.2,,,,,,
2264,2007-03-15,122.6,,,,,,
2265,2007-03-16,133.8,,,,,,
2266,2007-03-17,124.6,,,,,,
2267,2007-03-18,122.5,,,,,,
2268,2007-03-19,131.1,,0.16,0.1,,,
2269,2007-03-20,129.4,,,,,,
2270,2007-03-21,130.1,,,,,,
2271,2007-03-22,113.7,,,,,,
2272,2007-03-23,152.9,,,,,,
2273,2007-03-24,124.2,,,,,,
2274,2007-03-25,123.3,,,,,,
2275,2007-03-26,134.1,,0.1,0.1,,,
2276,2007-03-27,104.0,,,,,,
2277,2007-03-28,122.6,,,,,,
2278,2007-03-29,153.6,,,,,,
2279,2007-03-30,135.9,,,,,,
2280,2007-03-31,125.4,,,,,,
2281,2007-04-01,122.7,,,,,,
2282,2007-04-02,121.9,,0.1,0.1,2.5,,28.3
2283,2007-04-03,129.6,,,,,,
2284,2007-04-04,121.4,,,,,,
2285,2007-04-05,123.4,,,,,,
2286,2007-04-06,122.4,,,,,,
2287,2007-04-07,122.5,,,,,,
2288,2007-04-08,123.3,,,,,,
2289,2007-04-09,118.0,,0.1,0.1,,,
2290,2007-04-10,133.9,,,,,,
2291,2007-04-11,140.0,,,,,,
2292,2007-04-12,130.2,,,,,,
2293,2007-04-13,126.5,,,,,,
2294,2007-04-14,131.2,,,,,,
2295,2007-04-15,141.8,,,,,,
2296,2007-04-16,126.7,,0.1,0.1,,,
2297,2007-04-17,129.1,,,,,,
2298,2007-04-18,73.2,,,,,,
2299,2007-04-19,136.9,,,,,,
2300,2007-04-20,174.8,,,,,,
2301,2007-04-21,130.8,,,,,,
2302,2007-04-22,154.9,,,,,,
2303,2007-04-23,153.9,,0.1,0.1,,,
2304,2007-04-24,126.4,,,,,,
2305,2007-04-25,140.3,,,,,,
2306,2007-04-26,127.0,,,,,,
2307,2007-04-27,129.3,,,,,,
2308,2007-04-28,127.1,,,,,,
2309,2007-04-29,125.8,,,,,,
2310,2007-04-30,127.5,,0.1,0.1,,,
2311,2007-05-01,117.9,,,,,,
2312,2007-05-02,137.9,,,,,,
2313,2007-05-03,150.0,,,,,,
2314,2007-05-04,142.3,,,,,,
2315,2007-05-05,124.6,,,,,,
2316,2007-05-06,124.9,,,,,,
2317,2007-05-07,102.8,,0.1,0.1,2.2,,29
2318,2007-05-08,152.5,,,,,,
2319,2007-05-09,127.2,,,,,,
2320,2007-05-10,128.1,,,,,,
2321,2007-05-11,126.0,,,,,,
2322,2007-05-12,125.4,,,,,,
2323,2007-05-13,120.3,,,,,,
2324,2007-05-14,125.9,,0.1,0.1,,,
2325,2007-05-15,131.7,,,,,,
2326,2007-05-16,125.8,,,,,,
2327,2007-05-17,126.4,,,,,,
2328,2007-05-18,127.0,,,,,,
2329,2007-05-19,128.3,,,,,,
2330,2007-05-20,120.3,,,,,,
2331,2007-05-21,129.1,,0.1,0.1,,,
2332,2007-05-22,127.9,,,,,,
2333,2007-05-23,126.6,,,,,,
2334,2007-05-24,124.2,,,,,,
2335,2007-05-25,125.6,,,,,,
2336,2007-05-26,113.3,,,,,,
2337,2007-05-27,130.4,,,,,,
2338,2007-05-28,124.2,,0.1,0.1,,,
2339,2007-05-29,126.3,,,,,,
2340,2007-05-30,135.0,,,,,,
2341,2007-05-31,127.4,,,,,,
2342,2007-06-01,129.2,,,,,,
2343,2007-06-02,126.7,,,,,,
2344,2007-06-03,123.4,,0.1,,,,
2345,2007-06-04,131.2,,0.1,0.1,2.4,,30.4
2346,2007-06-05,127.6,,0.1,,,,
2347,2007-06-06,126.7,,,,,,
2348,2007-06-07,128.2,,,,,,
2349,2007-06-08,127.7,,,,,,
2350,2007-06-09,124.9,,,,,,
2351,2007-06-10,123.0,,,,,,
2352,2007-06-11,126.2,,0.1,0.1,,,
2353,2007-06-12,134.0,,,,,,
2354,2007-06-13,124.8,,,,,,
2355,2007-06-14,126.2,,,,,,
2356,2007-06-15,125.2,,,,,,
2357,2007-06-16,122.8,,,,,,
2358,2007-06-17,119.7,,,,,,
2359,2007-06-18,126.0,,0.1,0.1,,,
2360,2007-06-19,122.1,,,,,,
2361,2007-06-20,123.6,,,,,,
2362,2007-06-21,124.7,,,,,,
2363,2007-06-22,123.7,,,,,,
2364,2007-06-23,123.1,,,,,,
2365,2007-06-24,121.5,,,,,,
2366,2007-06-25,125.8,,0.1,0.1,,,
2367,2007-06-26,133.6,,,,,,
2368,2007-06-27,124.7,,,,,,
2369,2007-06-28,125.7,,,,,,
2370,2007-06-29,125.3,,,,,,
2371,2007-06-30,123.7,,,,,,
2372,2007-07-01,121.8,,,,,,
2373,2007-07-02,125.0,,0.1,0.1,2.4,,26
2374,2007-07-03,119.9,,,,,,
2375,2007-07-04,134.5,,,,,,
2376,2007-07-05,122.9,,,,,,
2377,2007-07-06,125.9,,,,,,
2378,2007-07-07,125.2,,,,,,
2379,2007-07-08,123.0,,,,,,
2380,2007-07-09,126.7,,,,,,
2381,2007-07-10,136.5,,,,,,
2382,2007-07-11,127.5,,,,,,
2383,2007-07-12,100.7,,,,,,
2384,2007-07-13,159.8,,,,,,
2385,2007-07-14,127.5,,,,,,
2386,2007-07-15,123.8,,,,,,
2387,2007-07-16,129.8,,0.1,0.1,,,
2388,2007-07-17,128.4,,,,,,
2389,2007-07-18,126.4,,,,,,
2390,2007-07-19,128.2,,,,,,
2391,2007-07-20,126.0,,,,,,
2392,2007-07-21,122.8,,,,,,
2393,2007-07-22,122.3,,,,,,
2394,2007-07-23,129.5,,0.1,0.1,,,
2395,2007-07-24,134.6,,,,,,
2396,2007-07-25,128.0,,,,,,
2397,2007-07-26,126.2,,,,,,
2398,2007-07-27,124.1,,,,,,
2399,2007-07-28,121.4,,,,,,
2400,2007-07-29,119.9,,,,,,
2401,2007-07-30,124.6,,0.05,0.011000000000000001,,,
2402,2007-07-31,126.4,,,,,,
2403,2007-08-01,127.4,,,,,,
2404,2007-08-02,129.2,,,,,,
2405,2007-08-03,128.5,,,,,,
2406,2007-08-04,123.4,,,,,,
2407,2007-08-05,122.4,,,,,,
2408,2007-08-06,123.6,,0.05,0.01,2.1,,22
2409,2007-08-07,127.9,,,,,,
2410,2007-08-08,121.0,,,,,,
2411,2007-08-09,123.9,,,,,,
2412,2007-08-10,123.4,,,,,,
2413,2007-08-11,121.7,,,,,,
2414,2007-08-12,119.5,,,,,,
2415,2007-08-13,124.1,,0.14,0.043,,,
2416,2007-08-14,123.1,,,,,,
2417,2007-08-15,116.8,,,,,,
2418,2007-08-16,82.8,,,,,,
2419,2007-08-17,166.5,,,,,,
2420,2007-08-18,129.7,,,,,,
2421,2007-08-19,122.2,,,,,,
2422,2007-08-20,129.8,,0.09,0.01,,,
2423,2007-08-21,135.1,,,,,,
2424,2007-08-22,129.5,,,,,,
2425,2007-08-23,129.3,,,,,,
2426,2007-08-24,131.0,,,,,,
2427,2007-08-25,127.2,,,,,,
2428,2007-08-26,126.2,,,,,,
2429,2007-08-27,128.6,,0.09,0.019,,,
2430,2007-08-28,129.5,,,,,,
2431,2007-08-29,126.7,,,,,,
2432,2007-08-30,128.3,,,,,,
2433,2007-08-31,129.1,,,,,,
2434,2007-09-01,125.7,,,,,,
2435,2007-09-02,121.4,,,,,,
2436,2007-09-03,124.3,,0.21,0.016,2.8,,26
2437,2007-09-04,132.9,,,,,,
2438,2007-09-05,127.0,,,,,,
2439,2007-09-06,126.8,,,,,,
2440,2007-09-07,126.1,,,,,,
2441,2007-09-08,125.8,,,,,,
2442,2007-09-09,126.7,,,,,,
2443,2007-09-10,129.7,,0.1,0.016,,,
2444,2007-09-11,124.6,,,,,,
2445,2007-09-12,132.5,,,,,,
2446,2007-09-13,128.5,,,,,,
2447,2007-09-14,127.2,,,,,,
2448,2007-09-15,126.4,,,,,,
2449,2007-09-16,125.3,,,,,,
2450,2007-09-17,130.1,,0.1,0.017,,,
2451,2007-09-18,129.4,,,,,,
2452,2007-09-19,114.7,,,,,,
2453,2007-09-20,145.8,,,,,,
2454,2007-09-21,130.9,,,,,,
2455,2007-09-22,130.5,,,,,,
2456,2007-09-23,128.9,,,,,,
2457,2007-09-24,131.4,,0.14,0.017,,,
2458,2007-09-25,134.9,,,,,,
2459,2007-09-26,126.9,,,,,,
2460,2007-09-27,128.2,,,,,,
2461,2007-09-28,127.6,,,,,,
2462,2007-09-29,117.9,,,,,,
2463,2007-09-30,131.2,,,,,,
2464,2007-10-01,114.1,,0.23,0.031,3.1,,26
2465,2007-10-02,136.3,,,,,,
2466,2007-10-03,127.8,,,,,,
2467,2007-10-04,133.6,,,,,,
2468,2007-10-05,125.7,,,,,,
2469,2007-10-06,125.1,,,,,,
2470,2007-10-07,124.3,,0.18,,,,
2471,2007-10-08,128.6,,0.12,0.012,,,
2472,2007-10-09,132.9,,0.15,,,,
2473,2007-10-10,164.4,,,,,,
2474,2007-10-11,144.5,,,,,,
2475,2007-10-12,96.9,,,,,,
2476,2007-10-13,179.2,,,,,,
2477,2007-10-14,120.5,,,,,,
2478,2007-10-15,137.4,,0.15,0.049,,,
2479,2007-10-16,119.5,,,,,,
2480,2007-10-17,143.1,,,,,,
2481,2007-10-18,125.6,,,,,,
2482,2007-10-19,124.6,,,,,,
2483,2007-10-20,125.8,,,,,,
2484,2007-10-21,124.4,,,,,,
2485,2007-10-22,124.7,,0.08,0.013000000000000001,,,
2486,2007-10-23,128.3,,,,,,
2487,2007-10-24,126.8,,,,,,
2488,2007-10-25,111.1,,,,,,
2489,2007-10-26,126.9,,,,,,
2490,2007-10-27,125.7,,,,,,
2491,2007-10-28,126.7,,,,,,
2492,2007-10-29,126.7,,0.11,0.026000000000000002,,,
2493,2007-10-30,131.0,,,,,,
2494,2007-10-31,149.1,,,,,,
2495,2007-11-01,145.0,,,,,,
2496,2007-11-02,134.8,,,,,,
2497,2007-11-03,133.7,,,,,,
2498,2007-11-04,129.8,,,,,,
2499,2007-11-05,116.2,,0.09,0.018000000000000002,3.2,,28
2500,2007-11-06,134.3,,,,,,
2501,2007-11-07,146.3,,,,,,
2502,2007-11-08,129.6,,,,,,
2503,2007-11-09,139.7,,,,,,
2504,2007-11-10,126.3,,,,,,
2505,2007-11-11,191.4,,,,,,
2506,2007-11-12,158.8,,0.12,0.028999999999999998,,,
2507,2007-11-13,151.9,,,,,,
2508,2007-11-14,139.1,,,,,,
2509,2007-11-15,99.9,,,,,,
2510,2007-11-16,167.5,,,,,,
2511,2007-11-17,132.6,,,,,,
2512,2007-11-18,134.8,,,,,,
2513,2007-11-19,137.4,,,,,,
2514,2007-11-20,141.2,,,,,,
2515,2007-11-21,128.0,,,,,,
2516,2007-11-22,119.9,,,,,,
2517,2007-11-23,138.2,,,,,,
2518,2007-11-24,96.6,,,,,,
2519,2007-11-25,139.5,,,,,,
2520,2007-11-26,138.4,,0.11,0.013000000000000001,,,
2521,2007-11-27,119.6,,,,,,
2522,2007-11-28,93.9,,,,,,
2523,2007-11-29,135.2,,,,,,
2524,2007-11-30,162.4,,,,,,
2525,2007-12-01,155.1,,,,,,
2526,2007-12-02,130.7,,,,,,
2527,2007-12-03,133.3,,0.14,0.012,2.7,,32
2528,2007-12-04,144.8,,,,,,
2529,2007-12-05,137.3,,,,,,
2530,2007-12-06,148.7,,,,,,
2531,2007-12-07,238.3,,,,,,
2532,2007-12-08,153.9,,,,,,
2533,2007-12-09,139.6,,,,,,
2534,2007-12-10,137.3,,0.09,0.011000000000000001,,,
2535,2007-12-11,136.1,,,,,,
2536,2007-12-12,114.6,,,,,,
2537,2007-12-13,153.1,,,,,,
2538,2007-12-14,122.2,,,,,,
2539,2007-12-15,102.2,,,,,,
2540,2007-12-16,141.8,,,,,,
2541,2007-12-17,166.7,,0.13,0.011000000000000001,,,
2542,2007-12-18,157.8,,,,,,
2543,2007-12-19,174.3,,,,,,
2544,2007-12-20,173.9,,,,,,
2545,2007-12-21,138.2,,,,,,
2546,2007-12-22,135.5,,,,,,
2547,2007-12-23,135.0,,,,,,
2548,2007-12-24,135.6,,0.08,0.0077,,,
2549,2007-12-25,123.8,,,,,,
2550,2007-12-26,130.5,,,,,,
2551,2007-12-27,120.7,,,,,,
2552,2007-12-28,138.7,,,,,,
2553,2007-12-29,126.3,,,,,,
2554,2007-12-30,130.7,,,,,,
2555,2007-12-31,143.1,,0.07,0.0076,,,
2556,2008-01-01,124.8,,,,,,
2557,2008-01-02,139.5,,,,,,
2558,2008-01-03,137.9,,,,,,
2559,2008-01-04,186.5,,,,,,
2560,2008-01-05,227.5,,,,,,
2561,2008-01-06,212.3,,,,,,
2562,2008-01-07,176.1,,0.91,0.015,2.0,,28
2563,2008-01-08,163.6,,,,,,
2564,2008-01-09,161.1,,,,,,
2565,2008-01-10,151.0,,,,,,
2566,2008-01-11,138.1,,,,,,
2567,2008-01-12,138.1,,,,,,
2568,2008-01-13,138.4,,,,,,
2569,2008-01-14,141.4,,0.05,0.0059,,,
2570,2008-01-15,140.6,,,,,,
2571,2008-01-16,135.7,,,,,,
2572,2008-01-17,143.0,,,,,,
2573,2008-01-18,136.8,,,,,,
2574,2008-01-19,135.7,,,,,,
2575,2008-01-20,132.4,,,,,,
2576,2008-01-21,138.3,,0.03,0.01,,,
2577,2008-01-22,208.7,,,,,,
2578,2008-01-23,212.4,,,,,,
2579,2008-01-24,204.6,,,,,,
2580,2008-01-25,194.6,,,,,,
2581,2008-01-26,198.2,,,,,,
2582,2008-01-27,193.5,,,,,,
2583,2008-01-28,181.1,,0.69,0.0094,,,
2584,2008-01-29,154.4,,,,,,
2585,2008-01-30,178.0,,,,,,
2586,2008-01-31,163.9,,,,,,
2587,2008-02-01,182.8,,,,,,
2588,2008-02-02,159.6,,,,,,
2589,2008-02-03,199.2,,0.67,,,,
2590,2008-02-04,163.9,,0.35,0.01,1.6,,24.8
2591,2008-02-05,159.6,,0.12,,,,
2592,2008-02-06,153.7,,,,,,
2593,2008-02-07,153.7,,,,,,
2594,2008-02-08,152.7,,,,,,
2595,2008-02-09,150.0,,,,,,
2596,2008-02-10,145.0,,,,,,
2597,2008-02-11,150.3,,0.13,0.077,,,
2598,2008-02-12,147.2,,,,,,
2599,2008-02-13,87.7,,,,,,
2600,2008-02-14,182.6,,,,,,
2601,2008-02-15,168.6,,,,,,
2602,2008-02-16,143.7,,,,,,
2603,2008-02-17,139.2,,,,,,
2604,2008-02-18,143.9,,0.13,0.021,,,
2605,2008-02-19,146.2,,0.3,0.03,,,
2606,2008-02-20,200.2,,0.03,0.0076,,,
2607,2008-02-21,150.1,,0.08,0.0068,,,
2608,2008-02-22,149.9,,0.09,0.0088,,,
2609,2008-02-23,153.0,,,,,,
2610,2008-02-24,182.8,,,,,,
2611,2008-02-25,166.9,,,,,,
2612,2008-02-26,158.9,,,,,,
2613,2008-02-27,152.7,,,,,,
2614,2008-02-28,148.5,,,,,,
2615,2008-02-29,141.7,,,,,,
2616,2008-03-01,140.5,,,,,,
2617,2008-03-02,142.2,,,,,,
2618,2008-03-03,144.2,,0.08,0.008,1.9,,27
2619,2008-03-04,141.6,,,,,,
2620,2008-03-05,141.7,,,,,,
2621,2008-03-06,141.9,,,,,,
2622,2008-03-07,141.4,,,,,,
2623,2008-03-08,139.3,,,,,,
2624,2008-03-09,139.2,,,,,,
2625,2008-03-10,142.4,,0.04,0.012,,,
2626,2008-03-11,143.5,,,,,,
2627,2008-03-12,138.8,,,,,,
2628,2008-03-13,140.3,,,,,,
2629,2008-03-14,136.7,,,,,,
2630,2008-03-15,138.9,,,,,,
2631,2008-03-16,134.7,,,,,,
2632,2008-03-17,137.6,,0.04,0.01,,,
2633,2008-03-18,132.8,,,,,,
2634,2008-03-19,132.9,,,,,,
2635,2008-03-20,131.1,,,,,,
2636,2008-03-21,131.1,,,,,,
2637,2008-03-22,132.8,,,,,,
2638,2008-03-23,134.6,,,,,,
2639,2008-03-24,133.7,,0.1,0.1,,,
2640,2008-03-25,144.5,,,,,,
2641,2008-03-26,143.4,,,,,,
2642,2008-03-27,138.1,,,,,,
2643,2008-03-28,138.5,,,,,,
2644,2008-03-29,143.6,,,,,,
2645,2008-03-30,138.6,,,,,,
2646,2008-03-31,139.2,,0.1,0.1,,,
2647,2008-04-01,136.4,,,,,,
2648,2008-04-02,87.1,,,,,,
2649,2008-04-03,177.2,,,,,,
2650,2008-04-04,138.8,,,,,,
2651,2008-04-05,120.6,,,,,,
2652,2008-04-06,153.1,,,,,,
2653,2008-04-07,156.0,,0.1,0.1,2.6,,33
2654,2008-04-08,148.4,,,,,,
2655,2008-04-09,141.5,,,,,,
2656,2008-04-10,150.5,,,,,,
2657,2008-04-11,147.1,,,,,,
2658,2008-04-12,149.5,,,,,,
2659,2008-04-13,148.4,,,,,,
2660,2008-04-14,148.5,,0.1,0.1,,,
2661,2008-04-15,147.0,,,,,,
2662,2008-04-16,144.1,,,,,,
2663,2008-04-17,148.4,,,,,,
2664,2008-04-18,145.6,,,,,,
2665,2008-04-19,146.7,,,,,,
2666,2008-04-20,143.2,,,,,,
2667,2008-04-21,148.5,,0.1,0.1,,,
2668,2008-04-22,74.9,,,,,,
2669,2008-04-23,193.0,,,,,,
2670,2008-04-24,149.8,,,,,,
2671,2008-04-25,151.2,,,,,,
2672,2008-04-26,138.2,,,,,,
2673,2008-04-27,144.0,,,,,,
2674,2008-04-28,144.2,,0.1,0.1,,,
2675,2008-04-29,152.7,,,,,,
2676,2008-04-30,147.7,,,,,,
2677,2008-05-01,149.3,,,,,,
2678,2008-05-02,137.6,,,,,,
2679,2008-05-03,135.8,,,,,,
2680,2008-05-04,128.8,,,,,,
2681,2008-05-05,135.6,,0.1,0.1,2.6,,26
2682,2008-05-06,160.0,,,,,,
2683,2008-05-07,150.9,,,,,,
2684,2008-05-08,139.2,,,,,,
2685,2008-05-09,145.5,,,,,,
